Datetime,Open,High,Low,Close,Volume
2024-09-23 22:00:00,116.515,121.8,115.38,120.87,354966772
2024-09-24 22:00:00,122.02,124.94,121.61,123.51,284692948
2024-09-25 22:00:00,126.8,127.665,121.8,124.04,302582868
2024-09-26 22:00:00,123.97,124.03,119.26,121.4,271009175
2024-09-29 22:00:00,118.31,121.5,118.15,121.44,227053651
2024-09-30 22:00:00,121.765,122.4351,115.79,117.0,302094485
2024-10-01 22:00:00,116.44,119.38,115.14,118.85,221845887
2024-10-02 22:00:00,120.92,124.36,120.3401,122.85,277117973
2024-10-03 22:00:00,124.94,125.04,121.83,124.92,244465552
2024-10-06 22:00:00,124.99,130.64,124.95,127.72,346250233
2024-10-07 22:00:00,130.26,133.48,129.42,132.89,285722485
2024-10-08 22:00:00,134.11,134.52,131.38,132.65,246191612
2024-10-09 22:00:00,131.91,135.0,131.0,134.81,242311337
2024-10-10 22:00:00,134.01,135.78,133.66,134.8,170209474
2024-10-13 22:00:00,136.47,139.6,136.3,138.07,232347668
2024-10-14 22:00:00,137.87,138.57,128.74,131.6,377831021
2024-10-15 22:00:00,133.98,136.62,131.58,135.72,264879720
2024-10-16 22:00:00,139.34,140.89,136.87,136.93,306435921
2024-10-17 22:00:00,138.665,138.9,137.28,138.0,176090184
2024-10-20 22:00:00,138.13,143.71,138.0,143.71,264554514
2024-10-21 22:00:00,142.91,144.42,141.78,143.59,226311589
2024-10-22 22:00:00,142.03,142.43,137.46,139.56,285930038
2024-10-23 22:00:00,140.82,141.35,138.46,140.41,172354888
2024-10-24 22:00:00,140.93,144.13,140.8,141.54,205122109
2024-10-27 22:00:00,143.0,143.14,140.05,140.52,173586745
2024-10-28 22:00:00,140.285,142.2598,138.9,141.25,157593634
2024-10-29 22:00:00,139.54,140.33,136.81,139.335,179418082
2024-10-30 22:00:00,137.6,137.61,132.1106,132.76,270039641
2024-10-31 22:00:00,134.7,137.31,134.57,135.4,207127838
2024-11-03 22:00:00,137.21,138.96,135.57,136.05,187528173
2024-11-04 22:00:00,137.45,140.3701,137.33,139.91,160537373
2024-11-05 22:00:00,142.96,146.49,141.96,145.61,242043945
2024-11-06 22:00:00,146.39,148.93,146.17,148.88,207323303
2024-11-07 22:00:00,148.77,149.77,146.26,147.63,175665830
2024-11-10 22:00:00,148.68,148.85,143.57,145.26,182325620
2024-11-11 22:00:00,146.78,149.65,146.01,148.29,198634738
2024-11-12 22:00:00,149.07,149.33,145.9,146.27,191903267
2024-11-13 22:00:00,147.64,149.0,145.55,146.76,194463301
2024-11-14 22:00:00,144.87,145.24,140.08,141.98,250132869
2024-11-17 22:00:00,139.5,141.55,137.15,140.15,221865993
2024-11-18 22:00:00,141.32,147.13,140.99,147.01,227834912
2024-11-19 22:00:00,147.41,147.56,142.73,145.89,309871654
2024-11-20 22:00:00,149.35,152.89,140.7,146.67,400946570
2024-11-21 22:00:00,145.93,147.16,141.1,141.95,236406154
2024-11-24 22:00:00,141.99,142.05,135.82,136.02,344941875
2024-11-25 22:00:00,137.7,139.3,135.67,136.92,190287654
2024-11-26 22:00:00,135.01,137.22,131.8,135.34,226370912
2024-11-28 22:00:00,136.78,139.35,136.05,138.25,141863156
2024-12-01 22:00:00,138.83,140.45,137.825,138.63,171682777
2024-12-02 22:00:00,138.26,140.54,137.95,140.26,164413965
2024-12-03 22:00:00,141.995,145.79,140.29,145.14,231224295
2024-12-04 22:00:00,145.11,146.54,143.95,145.06,172621180
2024-12-05 22:00:00,144.6,145.7,141.31,142.44,188505573
2024-12-08 22:00:00,138.97,139.95,137.13,138.81,189308625
2024-12-09 22:00:00,139.01,141.82,133.79,135.07,210020888
2024-12-10 22:00:00,137.36,140.17,135.21,139.31,184905192
2024-12-11 22:00:00,137.08,138.44,135.8,137.34,159211393
2024-12-12 22:00:00,138.94,139.6,132.54,134.25,231514881
2024-12-15 22:00:00,134.18,134.4,130.42,132.0,237951130
2024-12-16 22:00:00,129.09,131.59,126.86,130.39,259410263
2024-12-17 22:00:00,133.86,136.7,128.28,128.91,277444533
2024-12-18 22:00:00,131.76,134.03,129.55,130.68,209719210
2024-12-19 22:00:00,129.81,135.28,128.22,134.7,306528553
2024-12-22 22:00:00,136.28,139.79,135.1201,139.67,176053506
2024-12-23 22:00:00,140.0,141.9,138.65,140.22,105156989
2024-12-25 22:00:00,139.7,140.85,137.73,139.93,116519090
2024-12-26 22:00:00,138.55,139.02,134.71,137.01,170582603
2024-12-29 22:00:00,134.83,140.27,134.02,137.49,167734700
2024-12-30 22:00:00,138.03,138.07,133.83,134.29,155659211
2025-01-01 22:00:00,136.0,138.88,134.63,138.31,198247166
2025-01-02 22:00:00,140.01,144.9,139.73,144.47,229322478
2025-01-05 22:00:00,148.59,152.156,147.8201,149.43,265377359
2025-01-06 22:00:00,153.03,153.13,140.01,140.14,351782174
2025-01-07 22:00:00,142.58,143.95,137.56,140.11,227349948
2025-01-09 22:00:00,137.45,139.92,134.22,135.91,207602514
2025-01-12 22:00:00,129.99,133.49,129.51,133.23,204808914
2025-01-13 22:00:00,136.05,136.38,130.05,131.76,195590485
2025-01-14 22:00:00,133.65,136.45,131.29,136.24,185217338
2025-01-15 22:00:00,138.64,138.75,133.49,133.57,209235583
2025-01-16 22:00:00,136.69,138.5,135.4649,137.71,201188760
2025-01-20 22:00:00,139.16,141.83,137.09,140.83,197748985
2025-01-21 22:00:00,144.66,147.79,143.67,147.07,237651395
2025-01-22 22:00:00,145.05,147.23,143.72,147.22,155915549
2025-01-23 22:00:00,148.37,148.97,141.88,142.62,234657635
2025-01-26 22:00:00,124.8,128.4,116.7,118.42,818830895
2025-01-27 22:00:00,121.81,129.0,116.25,128.99,579666350
2025-01-28 22:00:00,126.5,126.89,120.05,123.7,467120640
2025-01-29 22:00:00,123.1,125.0,118.1,124.65,392925469
2025-01-30 22:00:00,123.78,127.85,119.19,120.07,390372899
2025-02-02 22:00:00,114.75,118.57,113.01,116.66,371235677
2025-02-03 22:00:00,116.96,121.2,116.7,118.65,256550040
2025-02-04 22:00:00,121.76,125.0,120.76,124.83,263110629
2025-02-05 22:00:00,127.42,128.77,125.21,128.68,251483574
2025-02-06 22:00:00,129.22,130.37,125.0,129.84,228186298
2025-02-09 22:00:00,130.09,135.0,129.96,133.57,216989086
2025-02-10 22:00:00,132.58,134.48,131.02,132.8,178902379
2025-02-11 22:00:00,130.02,132.24,129.08,131.14,160278552
2025-02-12 22:00:00,131.555,136.5,131.17,135.29,197429975
2025-02-13 22:00:00,136.48,139.25,135.5,138.85,195479557
2025-02-17 22:00:00,141.27,143.44,137.925,139.4,219176627
2025-02-18 22:00:00,139.51,141.36,137.22,139.23,167536006
2025-02-19 22:00:00,140.03,140.66,136.7901,140.11,143903583
2025-02-20 22:00:00,140.04,141.46,134.03,134.43,228217585
2025-02-23 22:00:00,136.56,138.59,130.08,130.28,251381137
2025-02-24 22:00:00,129.98,130.2,124.44,126.63,271428711
2025-02-25 22:00:00,129.985,133.73,128.49,131.28,322553814
2025-02-26 22:00:00,135.0,135.01,120.01,120.15,443175846
2025-02-27 22:00:00,118.02,125.09,116.4,124.92,389091145
2025-03-02 22:00:00,123.51,123.7,112.28,114.06,411381373
2025-03-03 22:00:00,110.645,119.31,110.11,115.99,398163305
2025-03-04 22:00:00,117.58,118.2781,114.51,117.3,284337886
2025-03-05 22:00:00,113.53,115.35,110.22,110.57,321181861
2025-03-06 22:00:00,111.25,113.48,107.56,112.69,341755468
2025-03-09 22:00:00,109.9,111.85,105.46,106.98,366487363
2025-03-10 22:00:00,106.99,112.236,104.77,108.76,354865692
2025-03-11 22:00:00,114.12,116.76,112.88,115.74,323857454
2025-03-12 22:00:00,117.03,117.76,113.79,115.58,299033131
2025-03-13 22:00:00,118.61,121.88,118.15,121.67,277593455
2025-03-16 22:00:00,122.74,122.89,118.03,119.53,255501481
2025-03-17 22:00:00,118.0,119.02,114.54,115.43,299686944
2025-03-18 22:00:00,117.27,120.445,115.68,117.52,273426225
2025-03-19 22:00:00,116.55,120.2,116.47,118.53,248829749
2025-03-20 22:00:00,116.94,117.99,115.42,117.7,266498528
2025-03-23 22:00:00,119.88,122.22,119.34,121.41,228452534
2025-03-24 22:00:00,120.545,121.29,118.92,120.69,167447198
2025-03-25 22:00:00,118.73,118.84,112.71,113.76,296431667
2025-03-26 22:00:00,111.35,114.45,110.66,111.43,236902055
2025-03-27 22:00:00,111.485,112.87,109.0701,109.67,229872549
2025-03-30 22:00:00,105.13,110.955,103.65,108.38,299212653
2025-03-31 22:00:00,108.515,110.2,106.47,110.15,222614034
2025-04-01 22:00:00,107.29,111.98,106.79,110.42,220601243
2025-04-02 22:00:00,103.51,105.63,101.6,101.8,338769412
2025-04-03 22:00:00,98.91,100.13,92.11,94.31,532273810
2025-04-06 22:00:00,87.46,101.75,86.62,97.64,611041347
2025-04-07 22:00:00,103.805,105.85,94.46,96.3,476243392
2025-04-08 22:00:00,98.89,115.1,97.5301,114.33,612918336
2025-04-09 22:00:00,109.37,110.86,99.15,107.57,437812353
2025-04-10 22:00:00,108.5,111.5499,107.48,110.93,313417265
